,split,dataset_type,length
4710,train,ailab17k,2247
4711,train,ailab17k,2085
4712,train,ailab17k,1071
4713,train,ailab17k,1997
4714,train,ailab17k,1841
4715,train,ailab17k,2349
4716,train,ailab17k,1925
4717,train,ailab17k,1412
4718,train,ailab17k,626
4719,train,ailab17k,1907
4720,train,ailab17k,2087
4721,train,ailab17k,598
4722,train,ailab17k,890
4723,train,ailab17k,2771
4724,train,ailab17k,1173
4725,train,ailab17k,1220
4726,train,ailab17k,1325
4727,train,ailab17k,1846
4728,train,ailab17k,159
4729,train,ailab17k,275
4730,train,ailab17k,2474
4731,train,ailab17k,2547
4732,train,ailab17k,2472
4733,train,ailab17k,1230
4734,train,ailab17k,1752
4735,train,ailab17k,1090
4736,train,ailab17k,1681
4737,train,ailab17k,780
4738,train,ailab17k,1821
4739,train,ailab17k,1839
4740,train,ailab17k,1201
4741,train,ailab17k,2352
4742,train,ailab17k,1963
4743,train,ailab17k,2429
4744,train,ailab17k,385
4745,train,ailab17k,2051
4746,train,ailab17k,1691
4747,train,ailab17k,746
4748,train,ailab17k,1775
4749,train,ailab17k,1579
4750,train,ailab17k,1900
4751,train,ailab17k,3503
4752,train,ailab17k,1578
4753,train,ailab17k,1151
4754,train,ailab17k,2161
4755,train,ailab17k,151
4756,train,ailab17k,1620
4757,train,ailab17k,1754
4758,train,ailab17k,1996
4759,train,ailab17k,1900
4760,train,ailab17k,2031
4761,train,ailab17k,1448
4762,train,ailab17k,2135
4763,train,ailab17k,2258
4764,train,ailab17k,1662
4765,train,ailab17k,1928
4766,train,ailab17k,1584
4767,train,ailab17k,1646
4768,train,ailab17k,1076
4769,train,ailab17k,1948
4770,train,ailab17k,2185
4771,train,ailab17k,2226
4772,train,ailab17k,1285
4773,train,ailab17k,1494
4774,train,ailab17k,284
4775,train,ailab17k,1553
4776,train,ailab17k,1413
4777,train,ailab17k,1148
4778,train,ailab17k,1464
4779,train,ailab17k,1567
4780,train,ailab17k,3872
4781,train,ailab17k,1576
4782,train,ailab17k,1754
4783,train,ailab17k,1251
4784,train,ailab17k,1957
4785,train,ailab17k,424
4786,train,ailab17k,411
4787,train,ailab17k,1326
4788,train,ailab17k,1812
4789,train,ailab17k,1095
4790,train,ailab17k,1429
4791,train,ailab17k,2011
4792,train,ailab17k,1876
4793,train,ailab17k,875
4794,train,ailab17k,2653
4795,train,ailab17k,1278
4796,train,ailab17k,1941
4797,train,ailab17k,1838
4798,train,ailab17k,477
4799,train,ailab17k,2346
4800,train,ailab17k,649
4801,train,ailab17k,1174
4802,train,ailab17k,1418
4803,train,ailab17k,1553
4804,train,ailab17k,1043
4805,train,ailab17k,755
4806,train,ailab17k,1196
4807,train,ailab17k,1689
4808,train,ailab17k,1614
4809,train,ailab17k,1469
4810,train,ailab17k,1128
4811,train,ailab17k,1501
4812,train,ailab17k,985
4813,train,ailab17k,1230
4814,train,ailab17k,1566
4815,train,ailab17k,2185
4816,train,ailab17k,1753
4817,train,ailab17k,2156
4818,train,ailab17k,2002
4819,train,ailab17k,2672
4820,train,ailab17k,1831
4821,train,ailab17k,4662
4822,train,ailab17k,2471
4823,train,ailab17k,1640
4824,train,ailab17k,2688
4825,train,ailab17k,1845
4826,train,ailab17k,1087
4827,train,ailab17k,2118
4828,train,ailab17k,1916
4829,train,ailab17k,1172
4830,train,ailab17k,2531
4831,train,ailab17k,3577
4832,train,ailab17k,982
4833,train,ailab17k,1521
4834,train,ailab17k,3263
4835,train,ailab17k,1106
4836,train,ailab17k,1530
4837,train,ailab17k,137
4838,train,ailab17k,2611
4839,train,ailab17k,1273
4840,train,ailab17k,1258
4841,train,ailab17k,1896
4842,train,ailab17k,911
4843,train,ailab17k,884
4844,train,ailab17k,1354
4845,train,ailab17k,1519
4846,train,ailab17k,2292
4847,train,ailab17k,1833
4848,train,ailab17k,869
4849,train,ailab17k,3196
4850,train,ailab17k,1086
4851,train,ailab17k,2637
4852,train,ailab17k,1492
4853,train,ailab17k,2103
4854,train,ailab17k,301
4855,train,ailab17k,790
4856,train,ailab17k,1277
4857,train,ailab17k,1275
4858,train,ailab17k,2132
4859,train,ailab17k,2916
4860,train,ailab17k,1035
4861,train,ailab17k,1895
4862,train,ailab17k,1843
4863,train,ailab17k,1203
4864,train,ailab17k,164
4865,train,ailab17k,3021
4866,train,ailab17k,769
4867,train,ailab17k,481
4868,train,ailab17k,2246
4869,train,ailab17k,1412
4870,train,ailab17k,4299
4871,train,ailab17k,1072
4872,train,ailab17k,1813
4873,train,ailab17k,1141
4874,train,ailab17k,1410
4875,train,ailab17k,2665
4876,train,ailab17k,1764
4877,train,ailab17k,1366
4878,train,ailab17k,410
4879,train,ailab17k,1184
4880,train,ailab17k,2150
4881,train,ailab17k,2182
4882,train,ailab17k,1843
4883,train,ailab17k,2332
4884,train,ailab17k,2158
4885,train,ailab17k,1175
4886,train,ailab17k,1318
4887,train,ailab17k,2550
4888,train,ailab17k,1657
4889,train,ailab17k,2808
4890,train,ailab17k,1660
4891,train,ailab17k,1680
4892,train,ailab17k,1824
4893,train,ailab17k,1842
4894,train,ailab17k,1353
4895,train,ailab17k,1744
4896,train,ailab17k,1416
4897,train,ailab17k,1498
4898,train,ailab17k,2456
4899,train,ailab17k,1041
4900,train,ailab17k,753
4901,train,ailab17k,2465
4902,train,ailab17k,2093
4903,train,ailab17k,1312
4904,train,ailab17k,2567
4905,train,ailab17k,1277
4906,train,ailab17k,1378
4907,train,ailab17k,1188
4908,train,ailab17k,1656
4909,train,ailab17k,2634
4910,train,ailab17k,801
4911,train,ailab17k,1774
4912,train,ailab17k,1714
4913,train,ailab17k,1335
4914,train,ailab17k,1545
4915,train,ailab17k,1272
4916,train,ailab17k,1714
4917,train,ailab17k,379
4918,train,ailab17k,1547
4919,train,ailab17k,1314
4920,train,ailab17k,1350
4921,train,ailab17k,1781
4922,train,ailab17k,1246
4923,train,ailab17k,2103
4924,train,ailab17k,1144
4925,train,ailab17k,1781
4926,train,ailab17k,2332
4927,train,ailab17k,3247
4928,train,ailab17k,1257
4929,train,ailab17k,1812
4930,train,ailab17k,2129
4931,train,ailab17k,591
4932,train,ailab17k,257
4933,train,ailab17k,1035
4934,train,ailab17k,1403
4935,train,ailab17k,3391
4936,train,ailab17k,2038
4937,train,ailab17k,1709
4938,train,ailab17k,1782
4939,train,ailab17k,1803
4940,train,ailab17k,3467
4941,train,ailab17k,1630
4942,train,ailab17k,1576
4943,train,ailab17k,2106
4944,train,ailab17k,2751
4945,train,ailab17k,1091
4946,train,ailab17k,2513
4947,train,ailab17k,1422
4948,train,ailab17k,2407
4949,train,ailab17k,1454
4950,train,ailab17k,1645
4951,train,ailab17k,1305
4952,train,ailab17k,1680
4953,train,ailab17k,550
4954,train,ailab17k,1617
4955,train,ailab17k,1811
4956,train,ailab17k,1216
4957,train,ailab17k,1360
4958,train,ailab17k,1807
4959,train,ailab17k,1359
4960,train,ailab17k,1142
4961,train,ailab17k,1299
4962,train,ailab17k,1079
4963,train,ailab17k,1892
4964,train,ailab17k,2328
4965,train,ailab17k,1180
4966,train,ailab17k,1676
4967,train,ailab17k,1528
4968,train,ailab17k,1043
4969,train,ailab17k,1993
4970,train,ailab17k,1644
4971,train,ailab17k,1935
4972,train,ailab17k,1204
4973,train,ailab17k,1240
4974,train,ailab17k,2243
4975,train,ailab17k,2635
4976,train,ailab17k,2006
4977,train,ailab17k,3433
4978,train,ailab17k,2253
4979,train,ailab17k,2160
4980,train,ailab17k,954
4981,train,ailab17k,2086
4982,train,ailab17k,1301
4983,train,ailab17k,1087
4984,train,ailab17k,2565
4985,train,ailab17k,1002
4986,train,ailab17k,3157
4987,train,ailab17k,745
4988,train,ailab17k,1904
4989,train,ailab17k,1829
4990,train,ailab17k,1977
4991,train,ailab17k,1698
4992,train,ailab17k,1996
4993,train,ailab17k,1375
4994,train,ailab17k,1496
4995,train,ailab17k,811
4996,train,ailab17k,425
4997,train,ailab17k,1685
4998,train,ailab17k,226
4999,train,ailab17k,1898
5000,train,ailab17k,2260
5001,train,ailab17k,1501
5002,train,ailab17k,2614
5003,train,ailab17k,180
5004,train,ailab17k,1768
5005,train,ailab17k,1184
5006,train,ailab17k,2054
5007,train,ailab17k,2084
5008,train,ailab17k,1782
5009,train,ailab17k,1842
5010,train,ailab17k,2203
5011,train,ailab17k,205
5012,train,ailab17k,1910
5013,train,ailab17k,1406
5014,train,ailab17k,1081
5015,train,ailab17k,1661
5016,train,ailab17k,1273
5017,train,ailab17k,720
5018,train,ailab17k,2697
5019,train,ailab17k,440
5020,train,ailab17k,1873
5021,train,ailab17k,1654
5022,train,ailab17k,1374
5023,train,ailab17k,2496
5024,train,ailab17k,3225
5025,train,ailab17k,3014
5026,train,ailab17k,1313
5027,train,ailab17k,1449
5028,train,ailab17k,1487
5029,train,ailab17k,1774
5030,train,ailab17k,1319
5031,train,ailab17k,4463
5032,train,ailab17k,956
5033,train,ailab17k,2076
5034,train,ailab17k,1842
5035,train,ailab17k,1031
5036,train,ailab17k,1305
5037,train,ailab17k,1771
5038,train,ailab17k,1361
5039,train,ailab17k,1622
5040,train,ailab17k,1413
5041,train,ailab17k,2013
5042,train,ailab17k,1189
5043,train,ailab17k,1618
5044,train,ailab17k,1381
5045,train,ailab17k,1966
5046,train,ailab17k,2208
5047,train,ailab17k,2782
5048,train,ailab17k,2032
5049,train,ailab17k,1055
5050,train,ailab17k,1905
5051,train,ailab17k,1307
5052,train,ailab17k,1460
5053,train,ailab17k,1498
5054,train,ailab17k,1696
5055,train,ailab17k,1472
5056,train,ailab17k,698
5057,train,ailab17k,191
5058,train,ailab17k,1255
5059,train,ailab17k,2679
5060,train,ailab17k,1789
5061,train,ailab17k,314
5062,train,ailab17k,2869
5063,train,ailab17k,1765
5064,train,ailab17k,671
5065,train,ailab17k,1042
5066,train,ailab17k,1869
5067,train,ailab17k,274
5068,train,ailab17k,1536
5069,train,ailab17k,1695
5070,train,ailab17k,1060
5071,train,ailab17k,1438
5072,train,ailab17k,2115
5073,train,ailab17k,2085
5074,train,ailab17k,1927
5075,train,ailab17k,3348
5076,train,ailab17k,1092
5077,train,ailab17k,1296
5078,train,ailab17k,2192
5079,train,ailab17k,1829
5080,train,ailab17k,415
5081,train,ailab17k,1504
5082,train,ailab17k,1979
5083,train,ailab17k,1436
5084,train,ailab17k,1873
5085,train,ailab17k,1424
5086,train,ailab17k,1644
5087,train,ailab17k,2327
5088,train,ailab17k,1438
5089,train,ailab17k,1379
5090,train,ailab17k,1283
5091,train,ailab17k,2643
5092,train,ailab17k,1457
5093,train,ailab17k,2124
5094,train,ailab17k,1297
5095,train,ailab17k,1358
5096,train,ailab17k,1079
5097,train,ailab17k,1848
5098,train,ailab17k,1271
5099,train,ailab17k,2171
5100,train,ailab17k,1062
5101,train,ailab17k,1437
5102,train,ailab17k,1597
5103,train,ailab17k,2307
5104,train,ailab17k,1124
5105,train,ailab17k,2750
5106,train,ailab17k,1895
5107,train,ailab17k,1234
5108,train,ailab17k,243
5109,train,ailab17k,1529
5110,train,ailab17k,1878
5111,train,ailab17k,132
5112,train,ailab17k,2383
5113,train,ailab17k,1742
5114,train,ailab17k,2092
5115,train,ailab17k,1367
5116,train,ailab17k,2904
5117,train,ailab17k,1290
5118,train,ailab17k,1113
5119,train,ailab17k,527
5120,train,ailab17k,1901
5121,train,ailab17k,2172
5122,train,ailab17k,1378
5123,train,ailab17k,397
5124,train,ailab17k,1472
5125,train,ailab17k,1237
5126,train,ailab17k,2187
5127,train,ailab17k,1889
5128,train,ailab17k,1246
5129,train,ailab17k,1379
5130,train,ailab17k,699
5131,train,ailab17k,3345
5132,train,ailab17k,1471
5133,train,ailab17k,1445
5134,train,ailab17k,3066
5135,train,ailab17k,1962
5136,train,ailab17k,1836
5137,train,ailab17k,1284
5138,train,ailab17k,1458
5139,train,ailab17k,2193
5140,train,ailab17k,1492
5141,train,ailab17k,2148
5142,train,ailab17k,2554
5143,train,ailab17k,1092
5144,train,ailab17k,2301
5145,train,ailab17k,2369
5146,train,ailab17k,953
5147,train,ailab17k,1045
5148,train,ailab17k,1383
5149,train,ailab17k,1188
5150,train,ailab17k,2002
5151,train,ailab17k,1716
5152,train,ailab17k,1099
5153,train,ailab17k,1375
5154,train,ailab17k,859
5155,train,ailab17k,2376
5156,train,ailab17k,1564
5157,train,ailab17k,940
5158,train,ailab17k,1535
5159,train,ailab17k,2832
5160,train,ailab17k,483
5161,train,ailab17k,1288
5162,train,ailab17k,1483
5163,train,ailab17k,1258
5164,train,ailab17k,1514
5165,train,ailab17k,2943
5166,train,ailab17k,1708
5167,train,ailab17k,1420
5168,train,ailab17k,1197
5169,train,ailab17k,1362
5170,train,ailab17k,1774
5171,train,ailab17k,1215
5172,train,ailab17k,1197
5173,train,ailab17k,1858
5174,train,ailab17k,1683
5175,train,ailab17k,874
5176,train,ailab17k,1624
5177,train,ailab17k,1495
5178,train,ailab17k,1281
5179,train,ailab17k,1279
5180,train,ailab17k,2064
5181,train,ailab17k,1661
5182,train,ailab17k,1802
5183,train,ailab17k,2061
5184,train,ailab17k,1719
5185,train,ailab17k,1533
5186,train,ailab17k,2985
5187,train,ailab17k,1627
5188,train,ailab17k,2557
5189,train,ailab17k,1359
5190,train,ailab17k,2664
5191,train,ailab17k,617
5192,train,ailab17k,1620
5193,train,ailab17k,1238
5194,train,ailab17k,1558
5195,train,ailab17k,1383
5196,train,ailab17k,1428
5197,train,ailab17k,1213
5198,train,ailab17k,587
5199,train,ailab17k,3851
5200,train,ailab17k,2126
5201,train,ailab17k,1571
5202,train,ailab17k,1562
5203,train,ailab17k,1565
5204,train,ailab17k,1536
5205,train,ailab17k,1930
5206,train,ailab17k,319
5207,train,ailab17k,1913
5208,train,ailab17k,338
5209,train,ailab17k,2667
5210,train,ailab17k,1694
5211,train,ailab17k,1802
5212,train,ailab17k,1469
5213,train,ailab17k,521
5214,train,ailab17k,2672
5215,train,ailab17k,1136
5216,train,ailab17k,1385
5217,train,ailab17k,1607
5218,train,ailab17k,1987
5219,train,ailab17k,1937
5220,train,ailab17k,1200
5221,train,ailab17k,1938
5222,train,ailab17k,1734
5223,train,ailab17k,873
5224,train,ailab17k,1220
5225,train,ailab17k,2209
5226,train,ailab17k,2261
5227,train,ailab17k,1824
5228,train,ailab17k,520
5229,train,ailab17k,2259
5230,train,ailab17k,1366
5231,train,ailab17k,981
5232,train,ailab17k,810
5233,train,ailab17k,1508
5234,train,ailab17k,2332
5235,train,ailab17k,1821
5236,train,ailab17k,2299
5237,train,ailab17k,1206
5238,train,ailab17k,987
5239,train,ailab17k,1179
5240,train,ailab17k,1348
5241,train,ailab17k,1766
5242,train,ailab17k,425
5243,train,ailab17k,1259
5244,train,ailab17k,1439
5245,train,ailab17k,2224
5246,train,ailab17k,1702
5247,train,ailab17k,2527
5248,train,ailab17k,1362
5249,train,ailab17k,1758
5250,train,ailab17k,1699
5251,train,ailab17k,1047
5252,train,ailab17k,2138
5253,train,ailab17k,3685
5254,train,ailab17k,2330
5255,train,ailab17k,2141
5256,train,ailab17k,1018
5257,train,ailab17k,1376
5258,train,ailab17k,2099
5259,train,ailab17k,2092
5260,train,ailab17k,1688
5261,train,ailab17k,1345
5262,train,ailab17k,2338
5263,train,ailab17k,2175
5264,train,ailab17k,1649
5265,train,ailab17k,1671
5266,train,ailab17k,951
5267,train,ailab17k,2250
5268,train,ailab17k,1058
5269,train,ailab17k,1714
5270,train,ailab17k,2677
5271,train,ailab17k,867
5272,train,ailab17k,1139
5273,train,ailab17k,2164
5274,train,ailab17k,2598
5275,train,ailab17k,1545
5276,train,ailab17k,602
5277,train,ailab17k,1704
5278,train,ailab17k,1513
5279,train,ailab17k,3911
5280,train,ailab17k,1276
5281,train,ailab17k,1203
5282,train,ailab17k,1343
5283,train,ailab17k,1616
5284,train,ailab17k,1455
5285,train,ailab17k,910
5286,train,ailab17k,1328
5287,train,ailab17k,1643
5288,train,ailab17k,395
5289,train,ailab17k,1325
5290,train,ailab17k,671
5291,train,ailab17k,1976
5292,train,ailab17k,1231
5293,train,ailab17k,1382
5294,train,ailab17k,1048
5295,train,ailab17k,1161
5296,train,ailab17k,1966
5297,train,ailab17k,1719
5298,train,ailab17k,218
5299,train,ailab17k,1678
5300,train,ailab17k,1015
5301,train,ailab17k,1835
5302,train,ailab17k,473
5303,train,ailab17k,858
5304,train,ailab17k,1583
5305,train,ailab17k,1392
5306,train,ailab17k,2346
5307,train,ailab17k,1016
5308,train,ailab17k,1225
5309,train,ailab17k,1672
5310,train,ailab17k,897
5311,train,ailab17k,2016
5312,train,ailab17k,262
5313,train,ailab17k,273
5314,train,ailab17k,2305
5315,train,ailab17k,950
5316,train,ailab17k,272
5317,train,ailab17k,1808
5318,train,ailab17k,2334
5319,train,ailab17k,1136
5320,train,ailab17k,939
5321,train,ailab17k,1110
5322,train,ailab17k,1449
5323,train,ailab17k,1282
5324,train,ailab17k,1589
5325,train,ailab17k,240
5326,train,ailab17k,1529
5327,train,ailab17k,2216
5328,train,ailab17k,1522
5329,train,ailab17k,1002
5330,train,ailab17k,3130
5331,train,ailab17k,1491
5332,train,ailab17k,3027
5333,train,ailab17k,1772
5334,train,ailab17k,1786
5335,train,ailab17k,3114
5336,train,ailab17k,1287
5337,train,ailab17k,1942
5338,train,ailab17k,1837
5339,train,ailab17k,2577
5340,train,ailab17k,3589
5341,train,ailab17k,2509
5342,train,ailab17k,1422
5343,train,ailab17k,3168
5344,train,ailab17k,1012
5345,train,ailab17k,1266
5346,train,ailab17k,1669
5347,train,ailab17k,1641
5348,train,ailab17k,2490
5349,train,ailab17k,1292
5350,train,ailab17k,4252
5351,train,ailab17k,1537
5352,train,ailab17k,1705
5353,train,ailab17k,1152
5354,train,ailab17k,664
5355,train,ailab17k,1744
5356,train,ailab17k,1781
5357,train,ailab17k,2094
5358,train,ailab17k,2220
5359,train,ailab17k,1924
5360,train,ailab17k,377
5361,train,ailab17k,1676
5362,train,ailab17k,2129
5363,train,ailab17k,2470
5364,train,ailab17k,632
5365,train,ailab17k,1887
5366,train,ailab17k,1445
5367,train,ailab17k,1407
5368,train,ailab17k,1913
5369,train,ailab17k,240
5370,train,ailab17k,1644
5371,train,ailab17k,1844
5372,train,ailab17k,1118
5373,train,ailab17k,718
5374,train,ailab17k,2036
5375,train,ailab17k,3566
5376,train,ailab17k,1357
5377,train,ailab17k,1377
5378,train,ailab17k,1719
5379,train,ailab17k,2153
5380,train,ailab17k,1949
5381,train,ailab17k,2045
5382,train,ailab17k,2203
5383,train,ailab17k,178
5384,train,ailab17k,2001
5385,train,ailab17k,2997
5386,train,ailab17k,578
5387,train,ailab17k,6444
5388,train,ailab17k,1467
5389,train,ailab17k,1499
5390,train,ailab17k,1959
5391,train,ailab17k,1647
5392,train,ailab17k,1960
5393,train,ailab17k,1059
5394,train,ailab17k,1128
5395,train,ailab17k,1443
5396,train,ailab17k,2240
5397,train,ailab17k,1700
5398,train,ailab17k,1720
5399,train,ailab17k,1265
5400,train,ailab17k,2717
5401,train,ailab17k,1761
5402,train,ailab17k,2144
5403,train,ailab17k,862
5404,train,ailab17k,2659
5405,train,ailab17k,2119
5406,train,ailab17k,1309
5407,train,ailab17k,1564
5408,train,ailab17k,1815
5409,train,ailab17k,2378
5410,train,ailab17k,1962
5411,train,ailab17k,1358
5412,train,ailab17k,1206
5413,train,ailab17k,1301
5414,train,ailab17k,1460
5415,train,ailab17k,1266
5416,train,ailab17k,1895
5417,train,ailab17k,1232
5418,train,ailab17k,1415
5419,train,ailab17k,816
5420,train,ailab17k,1504
5421,train,ailab17k,869
5422,train,ailab17k,3078
5423,train,ailab17k,1332
5424,train,ailab17k,1904
5425,train,ailab17k,2468
5426,train,ailab17k,3115
5427,train,ailab17k,654
5428,train,ailab17k,1681
5429,train,ailab17k,1846
5430,train,ailab17k,1634
5431,train,ailab17k,1793
5432,train,ailab17k,1508
5433,train,ailab17k,820
5434,train,ailab17k,1252
5435,train,ailab17k,1384
5436,train,ailab17k,1664
5437,train,ailab17k,1111
5438,train,ailab17k,1528
5439,train,ailab17k,1472
5440,train,ailab17k,1386
5441,train,ailab17k,1099
5442,train,ailab17k,1998
5443,train,ailab17k,1684
5444,train,ailab17k,1980
5445,train,ailab17k,1108
5446,train,ailab17k,644
5447,train,ailab17k,1616
5448,train,ailab17k,255
5449,train,ailab17k,1223
5450,train,ailab17k,2204
5451,train,ailab17k,1171
5452,train,ailab17k,2784
5453,train,ailab17k,1756
5454,train,ailab17k,1287
5455,train,ailab17k,1529
5456,train,ailab17k,4750
5457,train,ailab17k,2145
5458,train,ailab17k,1165
5459,train,ailab17k,1013
5460,train,ailab17k,1281
5461,train,ailab17k,1831
5462,train,ailab17k,2089
5463,train,ailab17k,1988
5464,train,ailab17k,1482
5465,train,ailab17k,1215
5466,train,ailab17k,2191
5467,train,ailab17k,3283
5468,train,ailab17k,4209
5469,train,ailab17k,1788
5470,train,ailab17k,944
5471,train,ailab17k,378
5472,train,ailab17k,886
5473,train,ailab17k,2152
5474,train,ailab17k,1213
5475,train,ailab17k,1237
5476,train,ailab17k,1046
5477,train,ailab17k,312
5478,train,ailab17k,2229
5479,train,ailab17k,2312
5480,train,ailab17k,695
5481,train,ailab17k,1283
5482,train,ailab17k,3917
5483,train,ailab17k,743
5484,train,ailab17k,2267
5485,train,ailab17k,1429
5486,train,ailab17k,1435
5487,train,ailab17k,2304
5488,train,ailab17k,2078
5489,train,ailab17k,955
5490,train,ailab17k,1243
5491,train,ailab17k,2188
5492,train,ailab17k,1514
5493,train,ailab17k,625
5494,train,ailab17k,1837
5495,train,ailab17k,1512
5496,train,ailab17k,1528
5497,train,ailab17k,1202
5498,train,ailab17k,1142
5499,train,ailab17k,1478
5500,train,ailab17k,1795
5501,train,ailab17k,1775
5502,train,ailab17k,1858
5503,train,ailab17k,2256
5504,train,ailab17k,1579
5505,train,ailab17k,4477
5506,train,ailab17k,1275
5507,train,ailab17k,1463
5508,train,ailab17k,1224
5509,train,ailab17k,3551
5510,train,ailab17k,2689
5511,train,ailab17k,2131
