,split,dataset_type,length
15475,train,LSTM_GAN,2024
15476,train,LSTM_GAN,1527
15477,train,LSTM_GAN,1041
15478,train,LSTM_GAN,1463
15479,train,LSTM_GAN,1330
15480,train,LSTM_GAN,1980
15481,train,LSTM_GAN,611
15482,train,LSTM_GAN,475
15483,train,LSTM_GAN,753
15484,train,LSTM_GAN,1200
15485,train,LSTM_GAN,238
15486,train,LSTM_GAN,491
15487,train,LSTM_GAN,226
15488,train,LSTM_GAN,448
15489,train,LSTM_GAN,727
15490,train,LSTM_GAN,1562
15491,train,LSTM_GAN,2656
15492,train,LSTM_GAN,1579
15493,train,LSTM_GAN,1466
15494,train,LSTM_GAN,1664
15495,train,LSTM_GAN,395
15496,train,LSTM_GAN,2017
15497,train,LSTM_GAN,3596
15498,train,LSTM_GAN,2100
15499,train,LSTM_GAN,848
15500,train,LSTM_GAN,1096
15501,train,LSTM_GAN,502
15502,train,LSTM_GAN,3882
15503,train,LSTM_GAN,1248
15504,train,LSTM_GAN,1697
15505,train,LSTM_GAN,351
15506,train,LSTM_GAN,862
15507,train,LSTM_GAN,518
15508,train,LSTM_GAN,1818
15509,train,LSTM_GAN,1749
15510,train,LSTM_GAN,1437
15511,train,LSTM_GAN,1442
15512,train,LSTM_GAN,899
15513,train,LSTM_GAN,667
15514,train,LSTM_GAN,1394
15515,train,LSTM_GAN,1626
15516,train,LSTM_GAN,1424
15517,train,LSTM_GAN,1225
15518,train,LSTM_GAN,1648
15519,train,LSTM_GAN,1951
15520,train,LSTM_GAN,2452
15521,train,LSTM_GAN,998
15522,train,LSTM_GAN,2107
15523,train,LSTM_GAN,1717
15524,train,LSTM_GAN,952
15525,train,LSTM_GAN,1068
15526,train,LSTM_GAN,2478
15527,train,LSTM_GAN,1009
15528,train,LSTM_GAN,2093
15529,train,LSTM_GAN,2061
15530,train,LSTM_GAN,1171
15531,train,LSTM_GAN,1846
15532,train,LSTM_GAN,1393
15533,train,LSTM_GAN,2349
15534,train,LSTM_GAN,1389
15535,train,LSTM_GAN,1806
15536,train,LSTM_GAN,781
15537,train,LSTM_GAN,1268
15538,train,LSTM_GAN,2492
15539,train,LSTM_GAN,1633
15540,train,LSTM_GAN,2445
15541,train,LSTM_GAN,1316
15542,train,LSTM_GAN,3037
15543,train,LSTM_GAN,2223
15544,train,LSTM_GAN,1274
15545,train,LSTM_GAN,1742
15546,train,LSTM_GAN,1420
15547,train,LSTM_GAN,1610
15548,train,LSTM_GAN,2349
15549,train,LSTM_GAN,1463
15550,train,LSTM_GAN,2231
15551,train,LSTM_GAN,1799
15552,train,LSTM_GAN,1773
15553,train,LSTM_GAN,2127
15554,train,LSTM_GAN,2052
15555,train,LSTM_GAN,1556
15556,train,LSTM_GAN,439
15557,train,LSTM_GAN,743
15558,train,LSTM_GAN,1246
15559,train,LSTM_GAN,1787
15560,train,LSTM_GAN,1260
15561,train,LSTM_GAN,1237
15562,train,LSTM_GAN,1598
15563,train,LSTM_GAN,1616
15564,train,LSTM_GAN,714
15565,train,LSTM_GAN,1674
15566,train,LSTM_GAN,2268
15567,train,LSTM_GAN,1778
15568,train,LSTM_GAN,1458
15569,train,LSTM_GAN,3330
15570,train,LSTM_GAN,862
15571,train,LSTM_GAN,1207
15572,train,LSTM_GAN,1788
15573,train,LSTM_GAN,1276
15574,train,LSTM_GAN,1670
15575,train,LSTM_GAN,1965
15576,train,LSTM_GAN,2032
15577,train,LSTM_GAN,1178
15578,train,LSTM_GAN,2053
15579,train,LSTM_GAN,3209
15580,train,LSTM_GAN,1286
15581,train,LSTM_GAN,1859
15582,train,LSTM_GAN,2455
15583,train,LSTM_GAN,2142
15584,train,LSTM_GAN,2365
15585,train,LSTM_GAN,1366
15586,train,LSTM_GAN,562
15587,train,LSTM_GAN,1194
15588,train,LSTM_GAN,2405
15589,train,LSTM_GAN,2394
15590,train,LSTM_GAN,2050
15591,train,LSTM_GAN,1309
15592,train,LSTM_GAN,1956
15593,train,LSTM_GAN,1454
15594,train,LSTM_GAN,2288
15595,train,LSTM_GAN,1301
15596,train,LSTM_GAN,939
15597,train,LSTM_GAN,1013
15598,train,LSTM_GAN,1783
15599,train,LSTM_GAN,1450
15600,train,LSTM_GAN,364
15601,train,LSTM_GAN,1685
15602,train,LSTM_GAN,1247
15603,train,LSTM_GAN,1737
15604,train,LSTM_GAN,1715
15605,train,LSTM_GAN,790
15606,train,LSTM_GAN,2229
15607,train,LSTM_GAN,552
15608,train,LSTM_GAN,2245
15609,train,LSTM_GAN,1077
15610,train,LSTM_GAN,1679
15611,train,LSTM_GAN,1597
15612,train,LSTM_GAN,1169
15613,train,LSTM_GAN,716
15614,train,LSTM_GAN,564
15615,train,LSTM_GAN,1917
15616,train,LSTM_GAN,2131
15617,train,LSTM_GAN,1678
15618,train,LSTM_GAN,555
15619,train,LSTM_GAN,1014
15620,train,LSTM_GAN,2051
15621,train,LSTM_GAN,1628
15622,train,LSTM_GAN,1201
15623,train,LSTM_GAN,1854
15624,train,LSTM_GAN,1349
15625,train,LSTM_GAN,1130
15626,train,LSTM_GAN,1152
15627,train,LSTM_GAN,2522
15628,train,LSTM_GAN,1089
15629,train,LSTM_GAN,2595
15630,train,LSTM_GAN,1545
15631,train,LSTM_GAN,2897
15632,train,LSTM_GAN,1906
15633,train,LSTM_GAN,351
15634,train,LSTM_GAN,1252
15635,train,LSTM_GAN,464
15636,train,LSTM_GAN,962
15637,train,LSTM_GAN,611
15638,train,LSTM_GAN,1084
15639,train,LSTM_GAN,2132
15640,train,LSTM_GAN,705
15641,train,LSTM_GAN,2225
15642,train,LSTM_GAN,2125
15643,train,LSTM_GAN,2328
15644,train,LSTM_GAN,1328
15645,train,LSTM_GAN,540
15646,train,LSTM_GAN,1164
15647,train,LSTM_GAN,995
15648,train,LSTM_GAN,919
15649,train,LSTM_GAN,815
15650,train,LSTM_GAN,2096
15651,train,LSTM_GAN,1437
15652,train,LSTM_GAN,796
15653,train,LSTM_GAN,1508
15654,train,LSTM_GAN,2124
15655,train,LSTM_GAN,1582
15656,train,LSTM_GAN,1211
15657,train,LSTM_GAN,1157
15658,train,LSTM_GAN,1539
15659,train,LSTM_GAN,753
15660,train,LSTM_GAN,1471
15661,train,LSTM_GAN,2366
15662,train,LSTM_GAN,244
15663,train,LSTM_GAN,859
15664,train,LSTM_GAN,2349
15665,train,LSTM_GAN,1647
15666,train,LSTM_GAN,1299
15667,train,LSTM_GAN,1625
15668,train,LSTM_GAN,1543
15669,train,LSTM_GAN,710
15670,train,LSTM_GAN,625
15671,train,LSTM_GAN,2460
15672,train,LSTM_GAN,1308
15673,train,LSTM_GAN,1815
15674,train,LSTM_GAN,236
15675,train,LSTM_GAN,1333
15676,train,LSTM_GAN,863
15677,train,LSTM_GAN,2225
15678,train,LSTM_GAN,4139
15679,train,LSTM_GAN,1253
15680,train,LSTM_GAN,1835
15681,train,LSTM_GAN,1227
15682,train,LSTM_GAN,1295
15683,train,LSTM_GAN,2004
15684,train,LSTM_GAN,2728
15685,train,LSTM_GAN,310
15686,train,LSTM_GAN,1374
15687,train,LSTM_GAN,2306
15688,train,LSTM_GAN,841
15689,train,LSTM_GAN,3369
15690,train,LSTM_GAN,1776
15691,train,LSTM_GAN,1102
15692,train,LSTM_GAN,1622
15693,train,LSTM_GAN,1318
15694,train,LSTM_GAN,2490
15695,train,LSTM_GAN,776
15696,train,LSTM_GAN,1246
15697,train,LSTM_GAN,425
15698,train,LSTM_GAN,377
15699,train,LSTM_GAN,1195
15700,train,LSTM_GAN,3206
15701,train,LSTM_GAN,2231
15702,train,LSTM_GAN,1684
15703,train,LSTM_GAN,1197
15704,train,LSTM_GAN,2439
15705,train,LSTM_GAN,287
15706,train,LSTM_GAN,2217
15707,train,LSTM_GAN,1437
15708,train,LSTM_GAN,1143
15709,train,LSTM_GAN,2013
15710,train,LSTM_GAN,2907
15711,train,LSTM_GAN,793
15712,train,LSTM_GAN,1429
15713,train,LSTM_GAN,913
15714,train,LSTM_GAN,1285
15715,train,LSTM_GAN,447
15716,train,LSTM_GAN,912
15717,train,LSTM_GAN,2981
15718,train,LSTM_GAN,559
15719,train,LSTM_GAN,1506
15720,train,LSTM_GAN,3387
15721,train,LSTM_GAN,2120
15722,train,LSTM_GAN,1194
15723,train,LSTM_GAN,614
15724,train,LSTM_GAN,2222
15725,train,LSTM_GAN,2192
15726,train,LSTM_GAN,1240
15727,train,LSTM_GAN,646
15728,train,LSTM_GAN,749
15729,train,LSTM_GAN,1162
15730,train,LSTM_GAN,1098
15731,train,LSTM_GAN,1710
15732,train,LSTM_GAN,1295
15733,train,LSTM_GAN,2431
15734,train,LSTM_GAN,1650
15735,train,LSTM_GAN,1965
15736,train,LSTM_GAN,1485
15737,train,LSTM_GAN,1297
15738,train,LSTM_GAN,2248
15739,train,LSTM_GAN,1327
15740,train,LSTM_GAN,4223
15741,train,LSTM_GAN,654
15742,train,LSTM_GAN,1324
15743,train,LSTM_GAN,4424
15744,train,LSTM_GAN,495
15745,train,LSTM_GAN,964
15746,train,LSTM_GAN,2192
15747,train,LSTM_GAN,1693
15748,train,LSTM_GAN,1814
15749,train,LSTM_GAN,322
15750,train,LSTM_GAN,493
15751,train,LSTM_GAN,2369
15752,train,LSTM_GAN,1694
15753,train,LSTM_GAN,2275
15754,train,LSTM_GAN,880
15755,train,LSTM_GAN,1057
15756,train,LSTM_GAN,1224
15757,train,LSTM_GAN,2513
15758,train,LSTM_GAN,2094
15759,train,LSTM_GAN,3237
15760,train,LSTM_GAN,2660
15761,train,LSTM_GAN,1484
15762,train,LSTM_GAN,2506
15763,train,LSTM_GAN,2061
15764,train,LSTM_GAN,1706
15765,train,LSTM_GAN,1965
15766,train,LSTM_GAN,469
15767,train,LSTM_GAN,324
15768,train,LSTM_GAN,747
15769,train,LSTM_GAN,1304
15770,train,LSTM_GAN,1305
15771,train,LSTM_GAN,1432
15772,train,LSTM_GAN,1150
15773,train,LSTM_GAN,2353
15774,train,LSTM_GAN,1940
15775,train,LSTM_GAN,1087
15776,train,LSTM_GAN,1093
15777,train,LSTM_GAN,1770
15778,train,LSTM_GAN,3666
15779,train,LSTM_GAN,1772
15780,train,LSTM_GAN,1371
15781,train,LSTM_GAN,1737
15782,train,LSTM_GAN,1090
15783,train,LSTM_GAN,2164
15784,train,LSTM_GAN,2170
15785,train,LSTM_GAN,2331
15786,train,LSTM_GAN,1265
15787,train,LSTM_GAN,1930
15788,train,LSTM_GAN,2275
15789,train,LSTM_GAN,919
15790,train,LSTM_GAN,1317
15791,train,LSTM_GAN,1939
15792,train,LSTM_GAN,1927
15793,train,LSTM_GAN,1113
15794,train,LSTM_GAN,2076
15795,train,LSTM_GAN,291
15796,train,LSTM_GAN,1814
15797,train,LSTM_GAN,1780
15798,train,LSTM_GAN,2433
15799,train,LSTM_GAN,461
15800,train,LSTM_GAN,1240
15801,train,LSTM_GAN,1043
15802,train,LSTM_GAN,945
15803,train,LSTM_GAN,1641
15804,train,LSTM_GAN,2255
15805,train,LSTM_GAN,1370
15806,train,LSTM_GAN,1642
15807,train,LSTM_GAN,2140
15808,train,LSTM_GAN,417
15809,train,LSTM_GAN,4316
15810,train,LSTM_GAN,1450
15811,train,LSTM_GAN,710
15812,train,LSTM_GAN,898
15813,train,LSTM_GAN,2412
15814,train,LSTM_GAN,1920
15815,train,LSTM_GAN,1265
15816,train,LSTM_GAN,2069
15817,train,LSTM_GAN,457
15818,train,LSTM_GAN,248
15819,train,LSTM_GAN,645
15820,train,LSTM_GAN,4063
15821,train,LSTM_GAN,2754
15822,train,LSTM_GAN,2144
15823,train,LSTM_GAN,1047
15824,train,LSTM_GAN,1245
15825,train,LSTM_GAN,1514
15826,train,LSTM_GAN,1113
15827,train,LSTM_GAN,1406
15828,train,LSTM_GAN,702
15829,train,LSTM_GAN,993
15830,train,LSTM_GAN,508
15831,train,LSTM_GAN,3271
15832,train,LSTM_GAN,1235
15833,train,LSTM_GAN,1891
15834,train,LSTM_GAN,1051
15835,train,LSTM_GAN,1137
15836,train,LSTM_GAN,335
15837,train,LSTM_GAN,1399
15838,train,LSTM_GAN,1455
15839,train,LSTM_GAN,2660
15840,train,LSTM_GAN,2237
15841,train,LSTM_GAN,521
15842,train,LSTM_GAN,1911
15843,train,LSTM_GAN,1976
15844,train,LSTM_GAN,1118
15845,train,LSTM_GAN,1779
15846,train,LSTM_GAN,2118
15847,train,LSTM_GAN,1100
15848,train,LSTM_GAN,710
15849,train,LSTM_GAN,578
15850,train,LSTM_GAN,2235
15851,train,LSTM_GAN,1478
15852,train,LSTM_GAN,2960
15853,train,LSTM_GAN,2543
15854,train,LSTM_GAN,1499
15855,train,LSTM_GAN,408
15856,train,LSTM_GAN,879
15857,train,LSTM_GAN,2238
15858,train,LSTM_GAN,911
15859,train,LSTM_GAN,2801
15860,train,LSTM_GAN,763
15861,train,LSTM_GAN,1271
15862,train,LSTM_GAN,755
15863,train,LSTM_GAN,878
15864,train,LSTM_GAN,589
15865,train,LSTM_GAN,933
15866,train,LSTM_GAN,1202
15867,train,LSTM_GAN,500
15868,train,LSTM_GAN,1433
15869,train,LSTM_GAN,3022
15870,train,LSTM_GAN,1847
15871,train,LSTM_GAN,646
15872,train,LSTM_GAN,946
15873,train,LSTM_GAN,285
15874,train,LSTM_GAN,2195
15875,train,LSTM_GAN,1391
15876,train,LSTM_GAN,1663
15877,train,LSTM_GAN,1001
15878,train,LSTM_GAN,1001
15879,train,LSTM_GAN,2102
15880,train,LSTM_GAN,671
15881,train,LSTM_GAN,2499
15882,train,LSTM_GAN,1368
15883,train,LSTM_GAN,568
15884,train,LSTM_GAN,1641
15885,train,LSTM_GAN,1417
15886,train,LSTM_GAN,1408
15887,train,LSTM_GAN,1818
15888,train,LSTM_GAN,481
15889,train,LSTM_GAN,1803
15890,train,LSTM_GAN,1590
15891,train,LSTM_GAN,1273
15892,train,LSTM_GAN,1557
15893,train,LSTM_GAN,402
15894,train,LSTM_GAN,873
15895,train,LSTM_GAN,2041
15896,train,LSTM_GAN,604
15897,train,LSTM_GAN,1691
15898,train,LSTM_GAN,1627
15899,train,LSTM_GAN,2339
15900,train,LSTM_GAN,3076
15901,train,LSTM_GAN,1519
15902,train,LSTM_GAN,426
15903,train,LSTM_GAN,2627
15904,train,LSTM_GAN,1455
15905,train,LSTM_GAN,2142
15906,train,LSTM_GAN,686
15907,train,LSTM_GAN,3456
15908,train,LSTM_GAN,2149
15909,train,LSTM_GAN,903
15910,train,LSTM_GAN,3229
15911,train,LSTM_GAN,1268
15912,train,LSTM_GAN,1778
15913,train,LSTM_GAN,3058
15914,train,LSTM_GAN,1556
15915,train,LSTM_GAN,2156
15916,train,LSTM_GAN,630
15917,train,LSTM_GAN,1629
15918,train,LSTM_GAN,1625
15919,train,LSTM_GAN,333
15920,train,LSTM_GAN,1308
15921,train,LSTM_GAN,2176
15922,train,LSTM_GAN,2037
15923,train,LSTM_GAN,3054
15924,train,LSTM_GAN,1780
15925,train,LSTM_GAN,2693
15926,train,LSTM_GAN,1327
15927,train,LSTM_GAN,2087
15928,train,LSTM_GAN,1116
15929,train,LSTM_GAN,475
15930,train,LSTM_GAN,1872
15931,train,LSTM_GAN,2331
15932,train,LSTM_GAN,2117
15933,train,LSTM_GAN,2159
15934,train,LSTM_GAN,943
15935,train,LSTM_GAN,992
15936,train,LSTM_GAN,295
15937,train,LSTM_GAN,1637
15938,train,LSTM_GAN,1289
15939,train,LSTM_GAN,1358
15940,train,LSTM_GAN,1888
15941,train,LSTM_GAN,2398
15942,train,LSTM_GAN,1567
15943,train,LSTM_GAN,1626
15944,train,LSTM_GAN,2107
15945,train,LSTM_GAN,2010
15946,train,LSTM_GAN,547
15947,train,LSTM_GAN,1618
15948,train,LSTM_GAN,1871
15949,train,LSTM_GAN,1666
15950,train,LSTM_GAN,1085
15951,train,LSTM_GAN,932
15952,train,LSTM_GAN,528
15953,train,LSTM_GAN,1695
15954,train,LSTM_GAN,1785
15955,train,LSTM_GAN,1242
15956,train,LSTM_GAN,597
15957,train,LSTM_GAN,989
15958,train,LSTM_GAN,1171
15959,train,LSTM_GAN,1301
15960,train,LSTM_GAN,1600
15961,train,LSTM_GAN,2199
15962,train,LSTM_GAN,1402
15963,train,LSTM_GAN,2863
15964,train,LSTM_GAN,2451
15965,train,LSTM_GAN,1087
15966,train,LSTM_GAN,2076
15967,train,LSTM_GAN,486
15968,train,EMOPIA,607
15969,train,EMOPIA,922
15970,train,EMOPIA,966
15971,train,EMOPIA,888
15972,train,EMOPIA,956
15973,train,EMOPIA,1127
15974,train,EMOPIA,1926
15975,train,EMOPIA,564
15976,train,EMOPIA,1110
15977,train,EMOPIA,1497
15978,train,EMOPIA,2234
15979,train,EMOPIA,832
15980,train,EMOPIA,739
15981,train,EMOPIA,1729
15982,train,EMOPIA,1165
15983,train,EMOPIA,815
15984,train,EMOPIA,1304
15985,train,EMOPIA,1728
15986,train,EMOPIA,1082
15987,train,EMOPIA,2178
15988,train,EMOPIA,1622
15989,train,EMOPIA,908
15990,train,EMOPIA,994
15991,train,EMOPIA,4110
15992,train,EMOPIA,2510
15993,train,EMOPIA,1150
15994,train,EMOPIA,1595
15995,train,EMOPIA,939
15996,train,EMOPIA,2721
15997,train,EMOPIA,1773
15998,train,EMOPIA,1706
15999,train,EMOPIA,536
16000,train,EMOPIA,2569
16001,train,EMOPIA,1191
16002,train,EMOPIA,1015
16003,train,EMOPIA,578
16004,train,EMOPIA,1443
16005,train,EMOPIA,598
16006,train,EMOPIA,2014
16007,train,EMOPIA,1905
16008,train,EMOPIA,1331
16009,train,EMOPIA,1102
16010,train,EMOPIA,1141
16011,train,EMOPIA,560
16012,train,EMOPIA,1515
16013,train,EMOPIA,925
16014,train,EMOPIA,1898
16015,train,EMOPIA,836
16016,train,EMOPIA,1427
16017,train,EMOPIA,575
16018,train,EMOPIA,1208
16019,train,EMOPIA,813
16020,train,EMOPIA,874
16021,train,EMOPIA,2133
16022,train,EMOPIA,2152
16023,train,EMOPIA,2262
16024,train,EMOPIA,1718
16025,train,EMOPIA,1382
16026,train,EMOPIA,742
16027,train,EMOPIA,761
16028,train,EMOPIA,978
16029,train,EMOPIA,758
16030,train,EMOPIA,1290
16031,train,EMOPIA,2438
16032,train,EMOPIA,2305
16033,train,EMOPIA,1428
16034,train,EMOPIA,1259
16035,train,EMOPIA,944
16036,train,EMOPIA,1900
16037,train,EMOPIA,1447
16038,train,EMOPIA,2070
16039,train,EMOPIA,664
16040,train,EMOPIA,1232
16041,train,EMOPIA,665
16042,train,EMOPIA,644
16043,train,EMOPIA,2108
16044,train,EMOPIA,954
16045,train,EMOPIA,784
16046,train,EMOPIA,924
16047,train,EMOPIA,1298
16048,train,EMOPIA,1508
16049,train,EMOPIA,1022
16050,train,EMOPIA,651
16051,train,EMOPIA,903
16052,train,EMOPIA,645
16053,train,EMOPIA,1177
16054,train,EMOPIA,2330
16055,train,EMOPIA,1320
16056,train,EMOPIA,1317
16057,train,EMOPIA,1036
16058,train,EMOPIA,1055
16059,train,EMOPIA,946
16060,train,EMOPIA,1981
16061,train,EMOPIA,1041
16062,train,EMOPIA,1311
16063,train,EMOPIA,1230
16064,train,EMOPIA,1355
16065,train,EMOPIA,1277
16066,train,EMOPIA,1496
16067,train,EMOPIA,408
16068,train,EMOPIA,1486
16069,train,EMOPIA,1093
16070,train,EMOPIA,1256
16071,train,EMOPIA,2003
16072,train,EMOPIA,1668
16073,train,EMOPIA,1294
16074,train,EMOPIA,831
16075,train,EMOPIA,1003
16076,train,EMOPIA,1251
16077,train,EMOPIA,1150
16078,train,EMOPIA,1518
16079,train,EMOPIA,2262
16080,train,EMOPIA,1217
16081,train,EMOPIA,2514
16082,train,EMOPIA,939
16083,train,EMOPIA,1254
16084,train,EMOPIA,584
16085,train,EMOPIA,618
16086,train,EMOPIA,2937
16087,train,EMOPIA,1351
16088,train,EMOPIA,1998
16089,train,EMOPIA,875
16090,train,EMOPIA,2289
16091,train,EMOPIA,2117
16092,train,EMOPIA,2968
16093,train,EMOPIA,2306
16094,train,EMOPIA,1984
16095,train,EMOPIA,1946
16096,train,EMOPIA,1429
16097,train,EMOPIA,873
16098,train,EMOPIA,969
16099,train,EMOPIA,1449
16100,train,EMOPIA,1270
16101,train,EMOPIA,2154
16102,train,EMOPIA,1587
16103,train,EMOPIA,1224
16104,train,EMOPIA,1825
16105,train,EMOPIA,2202
16106,train,EMOPIA,792
16107,train,EMOPIA,3687
16108,train,EMOPIA,1297
16109,train,EMOPIA,2162
16110,train,EMOPIA,1512
16111,train,EMOPIA,1861
16112,train,EMOPIA,2496
16113,train,EMOPIA,1337
16114,train,EMOPIA,1121
16115,train,EMOPIA,1890
16116,train,EMOPIA,545
16117,train,EMOPIA,965
16118,train,EMOPIA,851
16119,train,EMOPIA,1158
16120,train,EMOPIA,1373
16121,train,EMOPIA,597
16122,train,EMOPIA,1622
16123,train,EMOPIA,1834
16124,train,EMOPIA,1566
16125,train,EMOPIA,786
16126,train,EMOPIA,2346
16127,train,EMOPIA,2092
16128,train,EMOPIA,990
16129,train,EMOPIA,2082
16130,train,EMOPIA,1212
16131,train,EMOPIA,740
16132,train,EMOPIA,1454
16133,train,EMOPIA,1227
16134,train,EMOPIA,1193
16135,train,EMOPIA,880
16136,train,EMOPIA,1037
16137,train,EMOPIA,874
16138,train,EMOPIA,1155
16139,train,EMOPIA,1436
16140,train,EMOPIA,1664
16141,train,EMOPIA,2542
16142,train,EMOPIA,940
16143,train,EMOPIA,1488
16144,train,EMOPIA,712
16145,train,EMOPIA,1081
16146,train,EMOPIA,723
16147,train,EMOPIA,1118
16148,train,EMOPIA,1298
16149,train,EMOPIA,1355
16150,train,EMOPIA,1200
16151,train,EMOPIA,2596
16152,train,EMOPIA,670
16153,train,EMOPIA,1489
16154,train,EMOPIA,2630
16155,train,EMOPIA,903
16156,train,EMOPIA,747
16157,train,EMOPIA,1135
16158,train,EMOPIA,1959
16159,train,EMOPIA,1077
16160,train,EMOPIA,1440
16161,train,EMOPIA,743
16162,train,EMOPIA,1492
16163,train,EMOPIA,338
16164,train,EMOPIA,1027
16165,train,EMOPIA,1165
16166,train,EMOPIA,928
16167,train,EMOPIA,786
16168,train,EMOPIA,1553
16169,train,EMOPIA,529
16170,train,EMOPIA,478
16171,train,EMOPIA,2194
16172,train,EMOPIA,2110
16173,train,EMOPIA,1042
16174,train,EMOPIA,590
16175,train,EMOPIA,638
16176,train,EMOPIA,1013
16177,train,EMOPIA,1399
16178,train,EMOPIA,2265
16179,train,EMOPIA,854
16180,train,EMOPIA,1707
16181,train,EMOPIA,1415
16182,train,EMOPIA,668
16183,train,EMOPIA,1324
16184,train,EMOPIA,1099
16185,train,EMOPIA,1091
16186,train,EMOPIA,1322
16187,train,EMOPIA,1417
16188,train,EMOPIA,864
16189,train,EMOPIA,798
16190,train,EMOPIA,1345
16191,train,EMOPIA,986
16192,train,EMOPIA,1032
16193,train,EMOPIA,1313
16194,train,EMOPIA,1142
16195,train,EMOPIA,1305
16196,train,EMOPIA,651
16197,train,EMOPIA,444
16198,train,EMOPIA,1397
16199,train,EMOPIA,1039
16200,train,EMOPIA,741
16201,train,EMOPIA,841
16202,train,EMOPIA,2002
16203,train,EMOPIA,1240
16204,train,EMOPIA,549
16205,train,EMOPIA,713
16206,train,EMOPIA,1721
16207,train,EMOPIA,1005
16208,train,EMOPIA,1776
16209,train,EMOPIA,1269
16210,train,EMOPIA,1640
16211,train,EMOPIA,1066
16212,train,EMOPIA,1251
16213,train,EMOPIA,1502
16214,train,EMOPIA,743
16215,train,EMOPIA,832
16216,train,EMOPIA,1637
16217,train,EMOPIA,889
16218,train,EMOPIA,2515
16219,train,EMOPIA,4114
16220,train,EMOPIA,748
16221,train,EMOPIA,1911
16222,train,EMOPIA,609
16223,train,EMOPIA,1035
16224,train,EMOPIA,2097
16225,train,EMOPIA,1038
16226,train,EMOPIA,956
16227,train,EMOPIA,830
16228,train,EMOPIA,794
16229,train,EMOPIA,969
16230,train,EMOPIA,1190
16231,train,EMOPIA,921
16232,train,EMOPIA,1200
16233,train,EMOPIA,1279
16234,train,EMOPIA,840
16235,train,EMOPIA,2416
16236,train,EMOPIA,833
16237,train,EMOPIA,1402
16238,train,EMOPIA,1278
16239,train,EMOPIA,499
16240,train,EMOPIA,843
16241,train,EMOPIA,1037
16242,train,EMOPIA,1707
16243,train,EMOPIA,739
16244,train,EMOPIA,707
16245,train,EMOPIA,1266
16246,train,EMOPIA,2590
16247,train,EMOPIA,2066
16248,train,EMOPIA,947
16249,train,EMOPIA,1194
16250,train,EMOPIA,961
16251,train,EMOPIA,1159
16252,train,EMOPIA,1102
16253,train,EMOPIA,1112
16254,train,EMOPIA,1012
16255,train,EMOPIA,2358
16256,train,EMOPIA,1309
16257,train,EMOPIA,1289
16258,train,EMOPIA,2755
16259,train,EMOPIA,715
16260,train,EMOPIA,461
16261,train,EMOPIA,737
16262,train,EMOPIA,2008
16263,train,EMOPIA,1020
16264,train,EMOPIA,917
16265,train,EMOPIA,767
16266,train,EMOPIA,1415
16267,train,EMOPIA,999
16268,train,EMOPIA,1112
16269,train,EMOPIA,1909
16270,train,EMOPIA,1525
16271,train,EMOPIA,924
16272,train,EMOPIA,1061
16273,train,EMOPIA,653
16274,train,EMOPIA,950
16275,train,EMOPIA,1138
16276,train,EMOPIA,2321
16277,train,EMOPIA,1614
16278,train,EMOPIA,1450
16279,train,EMOPIA,1598
16280,train,EMOPIA,1872
16281,train,EMOPIA,1875
16282,train,EMOPIA,647
16283,train,EMOPIA,1176
16284,train,EMOPIA,1976
16285,train,EMOPIA,1152
16286,train,EMOPIA,1959
16287,train,EMOPIA,1672
16288,train,EMOPIA,1960
16289,train,EMOPIA,1166
16290,train,EMOPIA,539
16291,train,EMOPIA,1008
16292,train,EMOPIA,1651
16293,train,EMOPIA,2772
16294,train,EMOPIA,944
16295,train,EMOPIA,900
16296,train,EMOPIA,462
16297,train,EMOPIA,1219
16298,train,EMOPIA,406
16299,train,EMOPIA,742
16300,train,EMOPIA,788
16301,train,EMOPIA,968
16302,train,EMOPIA,856
16303,train,EMOPIA,1014
16304,train,EMOPIA,1177
16305,train,EMOPIA,1329
16306,train,EMOPIA,649
16307,train,EMOPIA,891
16308,train,EMOPIA,994
16309,train,EMOPIA,852
16310,train,EMOPIA,975
16311,train,EMOPIA,1111
16312,train,EMOPIA,1742
16313,train,EMOPIA,1211
16314,train,EMOPIA,2707
16315,train,EMOPIA,1106
16316,train,EMOPIA,1306
16317,train,EMOPIA,664
16318,train,EMOPIA,2424
16319,train,EMOPIA,2083
16320,train,EMOPIA,1056
16321,train,EMOPIA,911
16322,train,EMOPIA,1136
16323,train,EMOPIA,1734
16324,train,EMOPIA,847
16325,train,EMOPIA,2713
16326,train,EMOPIA,1590
16327,train,EMOPIA,767
16328,train,EMOPIA,541
16329,train,EMOPIA,980
16330,train,EMOPIA,1174
16331,train,EMOPIA,682
16332,train,EMOPIA,555
16333,train,EMOPIA,1003
16334,train,EMOPIA,545
16335,train,EMOPIA,933
16336,train,EMOPIA,1609
16337,train,EMOPIA,961
16338,train,EMOPIA,1019
16339,train,EMOPIA,1005
16340,train,EMOPIA,894
16341,train,EMOPIA,991
16342,train,EMOPIA,455
16343,train,EMOPIA,815
16344,train,EMOPIA,1485
16345,train,EMOPIA,836
16346,train,EMOPIA,1738
16347,train,EMOPIA,1440
16348,train,EMOPIA,1457
16349,train,EMOPIA,1750
16350,train,EMOPIA,1392
16351,train,EMOPIA,1154
16352,train,EMOPIA,1811
16353,train,EMOPIA,1188
16354,train,EMOPIA,934
16355,train,EMOPIA,1305
16356,train,EMOPIA,922
16357,train,EMOPIA,378
16358,train,EMOPIA,1210
